listing_id,date
3513716,2015-03-10
3513716,2015-03-20
3513716,2015-04-13
3513716,2015-07-11
3513716,2015-07-27
3513716,2015-08-07
3513716,2015-08-24
3513716,2015-08-25
3513716,2015-09-23
1956397,2014-10-07
1956397,2014-10-27
1956397,2014-11-04
1956397,2014-11-10
1956397,2014-12-01
1956397,2014-12-15
1956397,2015-01-06
1956397,2015-01-10
1956397,2015-01-12
1956397,2015-02-23
1956397,2015-04-04
1956397,2015-04-11
1956397,2015-05-19
1956397,2015-06-09
1956397,2015-07-06
2777812,2014-11-03
2777812,2014-11-30
2777812,2015-01-04
2777812,2015-02-09
2777812,2015-02-23
2777812,2015-04-07
2777812,2015-09-30
5796860,2015-05-10
5796860,2015-08-23
4099991,2015-01-02
5174699,2015-01-31
5174699,2015-02-10
5174699,2015-03-09
5174699,2015-03-17
5174699,2015-03-22
5174699,2015-04-11
5174699,2015-06-01
5174699,2015-08-12
5174699,2015-08-16
5174699,2015-08-21
5174699,2015-08-26
5174699,2015-08-31
5174699,2015-09-16
3250420,2014-08-16
3250420,2014-09-25
3250420,2014-11-20
3250420,2014-12-06
3250420,2015-01-05
3250420,2015-01-09
3250420,2015-02-11
3250420,2015-02-19
3250420,2015-03-30
3250420,2015-04-04
3250420,2015-04-20
3250420,2015-05-26
3250420,2015-06-03
3250420,2015-07-07
3250420,2015-07-29
3250420,2015-08-03
3250420,2015-08-12
3250420,2015-08-27
3250420,2015-08-30
3250420,2015-09-12
3250420,2015-09-15
2621669,2014-05-08
2621669,2014-06-03
2621669,2014-06-11
2621669,2014-06-17
2621669,2014-12-21
2621669,2015-09-14
2621669,2015-09-21
726883,2012-11-23
726883,2012-12-01
726883,2012-12-03
726883,2012-12-29
726883,2013-01-04
726883,2013-01-08
726883,2013-01-11
726883,2013-01-12
726883,2013-02-08
726883,2013-02-15
726883,2013-02-18
726883,2013-02-22
726883,2013-03-14
726883,2013-04-30
726883,2013-09-08
726883,2013-10-03
726883,2013-10-08
726883,2013-10-15
726883,2013-10-22
726883,2013-11-03
726883,2013-11-20
726883,2013-11-29
726883,2013-12-16
726883,2014-01-10
726883,2014-01-13
726883,2014-02-12
726883,2014-02-26
726883,2014-03-08
726883,2014-04-22
726883,2014-05-06
726883,2014-05-25
726883,2014-06-11
726883,2014-08-24
726883,2014-09-28
726883,2014-10-12
726883,2014-10-31
726883,2014-11-12
726883,2014-11-18
726883,2014-11-22
726883,2014-11-24
726883,2014-11-30
726883,2014-12-05
726883,2014-12-09
726883,2014-12-15
726883,2014-12-24
726883,2015-01-04
726883,2015-01-07
726883,2015-01-11
726883,2015-01-21
726883,2015-01-28
726883,2015-02-21
726883,2015-02-25
726883,2015-03-01
726883,2015-03-13
726883,2015-03-18
726883,2015-03-25
726883,2015-04-07
4590156,2014-11-23
4590156,2015-03-23
4590156,2015-06-14
4590156,2015-06-19
4590156,2015-07-05
4590156,2015-08-07
4590156,2015-08-09
4590156,2015-08-13
4590156,2015-08-16
4590156,2015-08-19
4590156,2015-08-23
4590156,2015-08-29
5354442,2015-02-24
5354442,2015-03-10
5354442,2015-03-12
5354442,2015-03-19
5354442,2015-03-26
5354442,2015-04-02
5354442,2015-04-15
5354442,2015-04-17
5354442,2015-04-24
5354442,2015-04-27
5354442,2015-05-27
5354442,2015-06-11
5354442,2015-06-18
5354442,2015-07-11
5354442,2015-07-28
5354442,2015-08-02
5354442,2015-08-16
5354442,2015-08-25
5354442,2015-09-06
5354442,2015-09-10
5354442,2015-09-18
2453941,2014-04-23
2453941,2014-05-26
2453941,2014-07-19
2453941,2014-08-06
2453941,2014-08-11
2453941,2015-04-13
2453941,2015-04-20
2453941,2015-04-22
2453941,2015-05-21
2453941,2015-05-31
2453941,2015-07-09
2453941,2015-07-19
2453941,2015-09-06
5458814,2015-03-01
5458814,2015-03-08
5458814,2015-03-15
5458814,2015-03-29
5458814,2015-04-06
5458814,2015-04-12
5458814,2015-05-10
5458814,2015-05-17
5458814,2015-05-24
5458814,2015-05-31
5458814,2015-06-07
5458814,2015-06-23
5458814,2015-07-26
5458814,2015-08-02
5458814,2015-08-09
5458814,2015-08-30
5458814,2015-09-12
5458814,2015-09-13
492064,2014-01-06
492064,2014-02-11
492064,2014-03-11
492064,2014-03-14
492064,2014-04-01
492064,2014-04-08
492064,2014-07-31
492064,2014-10-19
492064,2014-11-17
492064,2015-01-03
492064,2015-02-19
492064,2015-07-15
492064,2015-08-16
8152041,2015-09-28
1211285,2013-07-08
1211285,2013-07-26
1211285,2013-10-01
1211285,2013-10-27
1211285,2014-01-07
1211285,2015-04-25
1211285,2015-07-20
4486913,2014-12-22
4486913,2014-12-28
4486913,2015-01-10
882747,2013-02-22
882747,2013-03-18
882747,2013-03-27
882747,2013-05-07
882747,2013-06-05
882747,2013-07-09
882747,2013-07-21
882747,2013-07-30
882747,2013-08-11
882747,2013-08-18
882747,2013-09-09
882747,2013-09-29
882747,2013-10-08
882747,2013-10-30
882747,2013-11-08
882747,2013-11-19
882747,2013-12-10
882747,2013-12-16
882747,2013-12-27
882747,2014-01-08
882747,2014-03-17
882747,2014-03-26
882747,2014-04-26
882747,2014-05-07
882747,2014-05-26
882747,2014-08-05
882747,2014-08-26
882747,2014-09-16
882747,2014-10-07
882747,2014-10-12
882747,2014-12-01
882747,2015-06-01
882747,2015-06-19
882747,2015-06-28
882747,2015-07-25
882747,2015-08-04
882747,2015-08-11
882747,2015-09-21
882747,2015-09-29
1980164,2015-01-03
1980164,2015-01-13
1980164,2015-01-29
1980164,2015-03-03
1980164,2015-03-09
1980164,2015-03-24
1980164,2015-05-27
1980164,2015-06-02
1980164,2015-08-10
1980164,2015-08-24
1980164,2015-09-13
4712424,2015-01-09
4712424,2015-08-09
4712424,2015-08-19
3507781,2014-08-13
3507781,2014-09-07
3507781,2014-09-20
3507781,2014-09-21
3507781,2014-09-27
3507781,2014-09-28
3507781,2014-10-07
3507781,2014-10-14
3507781,2014-10-19
3507781,2014-10-21
3507781,2014-10-26
3507781,2014-10-31
3507781,2014-11-10
3507781,2014-11-19
3507781,2014-11-30
3507781,2014-12-15
3507781,2014-12-28
3507781,2015-01-04
3507781,2015-01-19
3507781,2015-03-02
3507781,2015-03-09
3507781,2015-03-15
3507781,2015-03-22
3507781,2015-05-10
3507781,2015-05-31
3507781,2015-07-26
3507781,2015-08-16
5254887,2015-08-09
1224525,2013-07-24
1224525,2013-08-06
1224525,2015-06-12
1224525,2015-07-13
1224525,2015-07-16
1224525,2015-07-19
1224525,2015-07-25
1224525,2015-07-26
1224525,2015-07-30
1224525,2015-07-31
1224525,2015-08-01
1224525,2015-08-07
1224525,2015-08-10
1224525,2015-09-13
1224525,2015-09-19
1224525,2015-09-22
6095293,2015-06-25
6095293,2015-07-07
5183296,2015-02-20
5183296,2015-02-26
5183296,2015-02-28
5183296,2015-03-05
5183296,2015-03-26
5183296,2015-04-06
5183296,2015-04-13
5183296,2015-04-19
5183296,2015-04-27
5183296,2015-05-01
5183296,2015-05-18
5183296,2015-05-24
5183296,2015-06-02
5183296,2015-06-10
5183296,2015-06-13
5183296,2015-07-05
5183296,2015-07-14
5183296,2015-07-17
5183296,2015-07-23
5183296,2015-07-27
5183296,2015-08-03
5183296,2015-08-10
5183296,2015-08-15
5183296,2015-09-02
5183296,2015-09-08
5183296,2015-09-14
5183296,2015-09-29
1876217,2015-01-02
5366275,2015-03-22
5366275,2015-03-28
5366275,2015-04-09
5366275,2015-04-20
5366275,2015-04-26
5366275,2015-04-30
5366275,2015-05-19
5366275,2015-05-28
5366275,2015-06-02
5366275,2015-06-15
5366275,2015-06-19
5366275,2015-07-06
5366275,2015-07-20
5366275,2015-07-27
5366275,2015-08-07
5366275,2015-08-16
5366275,2015-09-09
5366275,2015-10-01
4319562,2015-01-04
4319562,2015-02-18
4319562,2015-02-25
7666682,2015-08-10
7666682,2015-09-03
7666682,2015-09-05
7666682,2015-09-17
4532415,2015-01-13
4532415,2015-01-23
4532415,2015-04-26
4532415,2015-06-28
4746146,2015-02-16
4746146,2015-03-07
4746146,2015-03-13
4746146,2015-06-05
3284239,2014-10-04
3284239,2014-10-25
3284239,2014-11-23
3284239,2014-11-27
3284239,2015-03-01
3284239,2015-03-04
3284239,2015-03-10
3284239,2015-03-22
3284239,2015-03-28
3284239,2015-07-06
6276713,2015-08-09
7975353,2015-08-31
4325246,2015-01-03
4325246,2015-02-05
4325246,2015-03-08
4325246,2015-03-22
4325246,2015-03-25
4325246,2015-04-19
4325246,2015-08-17
2686838,2014-05-29
2686838,2014-09-23
450978,2012-06-16
450978,2012-08-23
450978,2012-09-18
450978,2012-10-02
450978,2012-10-25
450978,2012-11-17
450978,2012-11-20
450978,2012-12-03
450978,2012-12-04
450978,2012-12-08
450978,2012-12-12
450978,2013-01-04
450978,2013-01-12
450978,2013-01-14
450978,2013-01-29
450978,2013-02-07
450978,2013-02-10
450978,2013-02-14
450978,2013-03-06
450978,2013-04-07
450978,2013-04-08
450978,2013-04-12
450978,2013-04-13
450978,2013-04-25
450978,2013-06-02
450978,2013-07-06
450978,2013-07-12
450978,2013-07-18
450978,2013-07-25
450978,2013-07-31
450978,2013-08-05
450978,2013-09-06
450978,2013-09-15
450978,2013-09-23
450978,2013-09-29
450978,2013-10-22
450978,2013-11-18
450978,2013-12-02
450978,2013-12-03
450978,2013-12-08
450978,2013-12-16
450978,2013-12-18
450978,2013-12-20
450978,2013-12-25
450978,2014-01-03
450978,2014-01-04
450978,2014-01-15
450978,2014-01-28
450978,2014-02-01
450978,2014-02-02
450978,2014-02-07
450978,2014-02-11
450978,2014-02-17
450978,2014-02-23
450978,2014-02-24
450978,2014-03-02
450978,2014-03-03
450978,2014-03-11
450978,2014-03-14
450978,2014-03-20
450978,2014-03-24
450978,2014-03-25
450978,2014-03-26
450978,2014-03-31
450978,2014-04-02
450978,2014-04-03
450978,2014-05-22
450978,2014-05-25
450978,2014-05-26
450978,2014-05-27
450978,2014-05-30
450978,2014-06-02
450978,2014-06-03
450978,2014-06-09
450978,2014-06-20
450978,2014-07-07
450978,2014-07-14
450978,2014-07-18
450978,2014-08-14
450978,2014-08-28
450978,2014-09-06
450978,2014-09-12
450978,2014-09-17
450978,2014-09-24
450978,2014-10-01
450978,2014-10-02
450978,2014-10-03
450978,2014-10-07
450978,2014-10-09
450978,2014-10-13
450978,2014-10-26
450978,2014-11-03
450978,2014-11-08
450978,2014-12-09
450978,2014-12-11
450978,2014-12-13
450978,2014-12-14
450978,2014-12-18
450978,2014-12-26
450978,2015-01-06
450978,2015-01-09
450978,2015-01-10
450978,2015-01-15
450978,2015-01-22
450978,2015-01-24
450978,2015-01-28
450978,2015-01-31
450978,2015-02-02
450978,2015-02-06
450978,2015-02-10
450978,2015-02-11
450978,2015-02-13
450978,2015-02-14
450978,2015-02-17
450978,2015-02-27
450978,2015-03-02
450978,2015-03-05
450978,2015-03-06
450978,2015-03-10
450978,2015-03-21
450978,2015-03-23
450978,2015-03-27
450978,2015-03-30
450978,2015-04-05
450978,2015-04-08
450978,2015-04-08
450978,2015-04-17
450978,2015-04-19
450978,2015-04-20
450978,2015-04-26
450978,2015-05-05
450978,2015-05-12
450978,2015-05-12
450978,2015-05-16
450978,2015-05-23
450978,2015-05-25
450978,2015-05-29
450978,2015-06-05
450978,2015-06-09
450978,2015-06-12
450978,2015-06-15
450978,2015-06-24
450978,2015-07-08
450978,2015-07-13
450978,2015-07-16
450978,2015-07-26
450978,2015-07-27
450978,2015-07-31
450978,2015-08-01
450978,2015-08-04
450978,2015-08-07
450978,2015-08-10
450978,2015-08-16
450978,2015-08-20
450978,2015-08-24
450978,2015-08-31
450978,2015-09-01
450978,2015-09-02
450978,2015-09-05
450978,2015-09-06
450978,2015-09-07
450978,2015-09-29
5321470,2015-03-13
5321470,2015-04-24
5321470,2015-05-14
5321470,2015-05-25
5321470,2015-06-01
5321470,2015-07-20
5321470,2015-07-27
5321470,2015-08-10
5321470,2015-09-14
4916508,2015-03-17
4916508,2015-06-05
4916508,2015-07-15
4916508,2015-08-16
7368637,2015-08-09
7368637,2015-08-14
7368637,2015-09-02
6646305,2015-09-14
3222900,2015-09-30
6716065,2015-08-23
6716065,2015-09-06
6716065,2015-09-21
6716065,2015-09-23
6716065,2015-09-28
7392024,2015-08-15
1722612,2013-11-26
1722612,2015-01-04
1722612,2015-04-25
7162503,2015-09-09
2099368,2014-01-26
2099368,2014-01-28
2099368,2014-02-03
2099368,2014-02-06
2099368,2014-02-10
2099368,2014-02-17
2099368,2014-03-04
2099368,2014-03-11
2099368,2014-04-06
2099368,2014-04-21
2099368,2014-04-28
2099368,2014-05-06
2099368,2014-05-12
2099368,2014-08-03
2099368,2014-09-21
2099368,2014-09-23
2099368,2014-09-29
2099368,2014-10-06
2099368,2014-10-26
2099368,2014-11-03
2099368,2014-11-09
2099368,2014-11-16
2099368,2014-11-23
2099368,2014-11-27
2099368,2014-12-03
2099368,2014-12-08
2099368,2014-12-14
2099368,2014-12-21
2099368,2015-01-19
2099368,2015-01-21
2099368,2015-02-10
2099368,2015-02-15
2099368,2015-02-20
2099368,2015-02-22
2099368,2015-03-02
2099368,2015-03-08
2099368,2015-03-12
2099368,2015-03-15
2099368,2015-03-22
2099368,2015-03-31
2099368,2015-04-06
2099368,2015-06-09
2099368,2015-06-20
2099368,2015-07-05
2099368,2015-08-17
2099368,2015-08-23
2099368,2015-08-30
2099368,2015-09-06
2099368,2015-09-13
2099368,2015-09-28
6886533,2015-07-08
6886533,2015-07-10
6886533,2015-07-21
6886533,2015-09-04
3220450,2014-06-16
3220450,2014-06-21
3220450,2014-07-06
3220450,2014-07-14
3220450,2014-07-22
3220450,2014-07-27
3220450,2014-07-29
3220450,2014-08-04
3220450,2014-08-08
3220450,2014-08-11
3220450,2014-08-12
3220450,2014-08-19
3220450,2014-09-08
3220450,2014-09-18
3220450,2014-09-20
3220450,2014-09-27
3220450,2014-09-28
3220450,2014-10-04
3220450,2014-10-06
3220450,2014-10-10
3220450,2014-10-12
3220450,2014-10-19
3220450,2014-10-28
3220450,2014-11-17
3220450,2014-11-23
3220450,2015-01-17
3220450,2015-01-18
3220450,2015-01-22
3220450,2015-02-02
3220450,2015-02-08
3220450,2015-04-04
3220450,2015-04-15
3220450,2015-04-19
3220450,2015-04-20
3220450,2015-04-22
3220450,2015-04-27
3220450,2015-05-03
3220450,2015-05-10
3220450,2015-05-17
3220450,2015-05-23
3220450,2015-05-30
3220450,2015-05-31
3220450,2015-06-07
3220450,2015-06-08
3220450,2015-07-10
3220450,2015-07-27
3220450,2015-07-31
3220450,2015-08-02
3220450,2015-08-09
3220450,2015-08-16
3220450,2015-08-24
3220450,2015-08-30
3220450,2015-09-07
3220450,2015-09-21
3220450,2015-09-24
3220450,2015-09-28
3220450,2015-10-01
2688735,2014-10-16
2688735,2014-11-09
1792787,2014-01-03
1792787,2014-01-20
1792787,2014-01-23
1792787,2014-01-24
1792787,2014-02-03
1792787,2014-04-13
1792787,2014-05-27
1792787,2014-07-09
1792787,2014-11-17
1792787,2014-11-30
1792787,2014-12-15
1792787,2014-12-29
1792787,2015-01-12
1792787,2015-02-01
1792787,2015-03-27
12351,2010-07-24
12351,2010-08-09
12351,2010-08-23
12351,2010-09-06
12351,2010-09-20
12351,2010-09-23
12351,2010-10-01
12351,2010-10-12
12351,2010-11-01
12351,2010-11-02
12351,2010-11-09
12351,2010-11-18
12351,2010-12-18
12351,2010-12-19
12351,2010-12-21
12351,2010-12-29
12351,2011-01-04
12351,2011-01-07
12351,2011-01-12
12351,2011-01-18
12351,2011-02-11
12351,2011-02-15
12351,2011-02-18
12351,2011-02-22
12351,2011-02-26
12351,2011-03-05
12351,2011-03-11
12351,2011-03-16
12351,2011-03-25
12351,2011-03-27
12351,2011-03-29
12351,2011-04-02
12351,2011-04-07
12351,2011-04-13
12351,2011-04-18
12351,2011-04-20
12351,2011-04-25
12351,2011-05-09
12351,2011-05-15
12351,2011-05-17
12351,2011-05-25
12351,2011-05-28
12351,2011-06-03
12351,2011-06-07
12351,2011-06-10
12351,2011-06-15
12351,2011-06-21
12351,2011-06-26
12351,2011-07-01
12351,2011-07-16
12351,2011-07-24
12351,2011-08-03
12351,2011-08-10
12351,2011-08-13
12351,2011-08-23
12351,2011-08-28
12351,2011-08-30
12351,2011-09-01
12351,2011-09-04
12351,2011-09-06
12351,2011-09-07
12351,2011-09-26
12351,2011-10-02
12351,2011-10-07
12351,2011-10-11
12351,2011-10-16
12351,2011-10-18
12351,2011-10-25
12351,2011-10-27
12351,2011-11-09
12351,2011-11-13
12351,2011-11-17
12351,2011-11-22
12351,2011-11-25
12351,2011-12-12
12351,2011-12-15
12351,2011-12-22
12351,2011-12-26
12351,2011-12-29
12351,2012-01-06
12351,2012-01-12
12351,2012-01-16
12351,2012-01-24
12351,2012-01-31
12351,2012-02-16
12351,2012-02-28
12351,2012-03-03
12351,2012-03-05
12351,2012-03-11
12351,2012-03-22
12351,2012-03-27
12351,2012-03-30
12351,2012-04-03
12351,2012-04-07
12351,2012-04-13
12351,2012-04-17
12351,2012-04-20
12351,2012-04-29
12351,2012-05-15
12351,2012-05-22
12351,2012-06-19
12351,2012-06-26
12351,2012-07-08
12351,2012-07-11
12351,2012-07-15
12351,2012-07-21
12351,2012-07-30
12351,2012-08-07
12351,2012-08-13
12351,2012-08-24
12351,2012-08-31
12351,2012-09-06
12351,2012-09-17
12351,2012-09-19
12351,2012-09-24
12351,2012-10-02
12351,2012-10-06
12351,2012-10-10
12351,2012-10-24
12351,2012-10-31
12351,2012-11-03
12351,2012-11-07
12351,2012-11-29
12351,2012-12-05
12351,2012-12-08
12351,2012-12-15
12351,2012-12-19
12351,2012-12-25
12351,2013-01-03
12351,2013-01-08
12351,2013-01-13
12351,2013-01-19
12351,2013-01-21
12351,2013-01-29
12351,2013-01-29
12351,2013-01-31
12351,2013-02-11
12351,2013-02-13
12351,2013-02-27
12351,2013-03-09
12351,2013-03-12
12351,2013-03-21
12351,2013-03-30
12351,2013-04-05
12351,2013-04-11
12351,2013-04-24
12351,2013-05-06
12351,2013-05-13
12351,2013-05-24
12351,2013-05-27
12351,2013-06-17
12351,2013-06-23
12351,2013-06-29
12351,2013-07-16
12351,2013-07-21
12351,2013-07-24
12351,2013-08-15
12351,2013-08-23
12351,2013-09-13
12351,2013-09-14
12351,2013-09-29
12351,2013-10-01
12351,2013-10-05
12351,2013-10-15
12351,2013-10-22
12351,2013-10-28
12351,2013-11-11
12351,2013-11-19
12351,2013-11-24
12351,2013-11-27
12351,2013-11-29
12351,2013-12-05
12351,2013-12-10
12351,2013-12-17
12351,2013-12-25
12351,2014-01-03
12351,2014-01-09
12351,2014-01-15
12351,2014-01-20
12351,2014-01-23
12351,2014-01-31
12351,2014-02-04
12351,2014-02-08
12351,2014-02-10
12351,2014-02-13
12351,2014-02-19
12351,2014-03-03
12351,2014-03-06
12351,2014-03-10
12351,2014-03-26
12351,2014-04-13
12351,2014-04-17
12351,2014-04-21
12351,2014-04-28
12351,2014-05-06
12351,2014-05-12
12351,2014-05-17
12351,2014-05-29
12351,2014-06-01
12351,2014-06-04
12351,2014-06-07
12351,2014-06-24
12351,2014-07-09
12351,2014-07-14
12351,2014-07-22
12351,2014-07-30
12351,2014-08-05
12351,2014-08-12
12351,2014-08-26
12351,2014-08-31
12351,2014-09-03
12351,2014-09-07
12351,2014-09-17
12351,2014-09-22
12351,2014-09-30
12351,2014-10-03
12351,2014-10-08
12351,2014-10-17
12351,2014-10-22
12351,2014-10-25
12351,2014-10-30
12351,2014-11-07
12351,2014-11-14
12351,2014-11-20
12351,2014-11-24
12351,2014-11-29
12351,2014-12-01
12351,2014-12-30
12351,2015-01-02
12351,2015-01-09
12351,2015-01-22
12351,2015-01-26
12351,2015-01-29
12351,2015-01-31
12351,2015-02-06
12351,2015-02-08
12351,2015-02-11
12351,2015-02-16
12351,2015-03-06
12351,2015-03-11
12351,2015-03-15
12351,2015-03-18
12351,2015-03-20
12351,2015-03-26
12351,2015-03-30
12351,2015-04-02
12351,2015-04-06
12351,2015-04-15
12351,2015-06-19
12351,2015-06-23
12351,2015-06-27
12351,2015-06-30
12351,2015-07-12
12351,2015-07-22
12351,2015-07-26
12351,2015-07-30
12351,2015-08-02
12351,2015-08-23
12351,2015-09-02
12351,2015-09-07
12351,2015-09-18
4717653,2015-01-03
4221542,2014-11-18
4221542,2014-11-27
4221542,2014-12-11
4221542,2015-01-04
4221542,2015-02-02
4221542,2015-04-21
4221542,2015-07-31
1809343,2013-12-10
1809343,2013-12-17
1809343,2013-12-27
1809343,2014-01-03
1809343,2014-01-14
5365440,2015-04-08
5863891,2015-04-21
5863891,2015-06-03
4477461,2014-12-29
4477461,2015-01-01
4477461,2015-01-09
4477461,2015-01-15
4477461,2015-02-04
4477461,2015-02-14
4477461,2015-02-25
4477461,2015-03-19
4477461,2015-03-31
4477461,2015-04-05
4477461,2015-04-18
4477461,2015-06-25
4477461,2015-07-01
4477461,2015-07-13
4477461,2015-07-20
4477461,2015-07-25
4477461,2015-07-29
4477461,2015-08-22
5154922,2015-03-25
475384,2013-07-07
475384,2014-05-25
475384,2015-01-11
475384,2015-07-10
475384,2015-07-17
475384,2015-07-25
475384,2015-07-31
475384,2015-09-28
2325895,2014-02-14
2325895,2014-02-18
2325895,2014-03-01
2325895,2014-03-22
2325895,2014-05-20
2325895,2014-08-15
2325895,2014-09-13
2325895,2014-09-28
2325895,2014-11-18
2325895,2014-12-09
2325895,2015-01-03
2325895,2015-01-19
2325895,2015-03-07
2325895,2015-03-16
2325895,2015-04-01
2325895,2015-05-17
2325895,2015-07-16
2325895,2015-09-23
5244441,2015-07-11
5244441,2015-08-09
5244441,2015-09-08
5244441,2015-09-28
4968224,2015-02-02
4968224,2015-07-04
7930988,2015-09-05
7930988,2015-09-12
7930988,2015-09-23
7930988,2015-09-25
8229443,2015-09-12
8229443,2015-09-14
8229443,2015-09-20
8229443,2015-09-21
8229443,2015-09-26
8229443,2015-09-29
14974,2011-09-23
14974,2011-10-08
14974,2011-10-12
14974,2011-12-13
14974,2012-03-30
14974,2012-04-01
14974,2012-05-21
14974,2012-07-22
14974,2012-07-28
14974,2012-11-25
14974,2012-12-11
14974,2013-03-10
14974,2013-03-21
14974,2013-03-27
14974,2013-03-31
14974,2013-04-19
14974,2013-06-20
14974,2013-07-04
14974,2013-08-25
14974,2013-10-21
14974,2013-11-11
14974,2013-11-18
14974,2013-11-26
14974,2013-11-28
14974,2013-11-30
14974,2014-03-16
14974,2014-03-18
14974,2014-03-25
14974,2014-04-11
14974,2014-04-14
14974,2014-05-09
14974,2014-05-21
14974,2014-06-09
14974,2014-06-18
14974,2014-06-24
14974,2014-07-02
14974,2014-07-12
14974,2014-10-06
14974,2014-10-13
14974,2014-10-22
14974,2014-10-23
14974,2014-10-31
14974,2014-11-02
14974,2014-11-09
14974,2014-11-16
14974,2014-11-19
14974,2014-11-24
14974,2014-11-27
14974,2014-12-02
14974,2015-01-27
14974,2015-02-04
14974,2015-02-11
14974,2015-03-01
14974,2015-03-11
14974,2015-03-23
14974,2015-03-24
14974,2015-03-26
14974,2015-04-10
14974,2015-04-30
14974,2015-05-16
14974,2015-06-08
14974,2015-06-10
14974,2015-06-13
14974,2015-06-16
14974,2015-06-28
14974,2015-07-03
14974,2015-07-07
14974,2015-07-20
14974,2015-07-31
14974,2015-08-03
14974,2015-08-14
14974,2015-08-24
14974,2015-09-04
14974,2015-09-06
4287645,2015-01-08
4287645,2015-03-01
4287645,2015-03-03
4287645,2015-03-25
4287645,2015-05-10
4287645,2015-05-16
4287645,2015-05-28
4287645,2015-05-31
4287645,2015-06-30
4287645,2015-07-04
4287645,2015-07-24
4287645,2015-09-10
4287645,2015-09-26
720846,2015-02-17
720846,2015-02-23
720846,2015-03-04
720846,2015-03-13
720846,2015-03-15
720846,2015-03-27
720846,2015-04-20
720846,2015-05-14
720846,2015-05-28
720846,2015-06-01
720846,2015-06-07
720846,2015-07-03
720846,2015-08-05
720846,2015-08-09
4607950,2015-01-13
4607950,2015-07-23
4317166,2014-10-27
4317166,2014-11-10
4317166,2014-11-18
4317166,2014-12-18
4317166,2015-01-20
4317166,2015-03-01
4317166,2015-03-08
4317166,2015-03-18
4317166,2015-04-17
4317166,2015-05-30
4317166,2015-06-01
4317166,2015-06-06
4317166,2015-06-13
4317166,2015-06-18
4317166,2015-07-12
4317166,2015-08-18
4317166,2015-08-22
4317166,2015-09-04
4317166,2015-09-14
4317166,2015-09-25
5719980,2015-09-03
5472019,2015-03-09
6929406,2015-08-08
6979565,2015-07-19
6979565,2015-07-28
6979565,2015-08-10
5406290,2015-04-06
5406290,2015-05-10
5406290,2015-08-07
5406290,2015-08-09
5406290,2015-08-17
7849180,2015-08-30
7849180,2015-09-08
1881905,2014-04-25
906086,2014-11-18
7563122,2015-09-01
5153955,2015-03-15
5153955,2015-04-07
5153955,2015-04-11
5153955,2015-04-20
5153955,2015-04-26
5684923,2015-06-22
5684923,2015-06-24
5684923,2015-06-28
5684923,2015-07-13
5684923,2015-07-17
5684923,2015-07-22
5684923,2015-08-08
5684923,2015-08-17
5684923,2015-09-02
5684923,2015-09-05
5684923,2015-09-15
5684923,2015-09-21
5684923,2015-09-28
5155471,2015-02-18
5155471,2015-02-23
5155471,2015-02-26
5155471,2015-03-01
5155471,2015-03-02
5155471,2015-03-07
5155471,2015-03-17
5155471,2015-03-19
5155471,2015-03-26
5155471,2015-03-28
5155471,2015-03-29
5155471,2015-04-02
5155471,2015-04-07
5155471,2015-04-14
5155471,2015-04-26
5155471,2015-07-06
2588576,2014-04-13
2588576,2014-04-19
2588576,2014-04-20
2588576,2014-05-27
2588576,2014-06-03
2588576,2014-08-01
2588576,2014-08-12
2588576,2014-08-22
2588576,2014-09-30
2588576,2015-02-28
2588576,2015-06-22
2588576,2015-09-30
8409430,2015-09-26
550719,2012-08-14
550719,2013-11-11
550719,2013-12-03
550719,2015-04-30
765331,2013-01-02
765331,2013-01-10
765331,2013-01-14
765331,2013-02-28
765331,2014-02-12
765331,2014-02-22
765331,2014-03-16
765331,2014-03-23
765331,2014-03-24
765331,2014-03-27
765331,2014-05-11
765331,2014-06-09
765331,2014-06-18
765331,2014-07-24
765331,2014-08-14
765331,2014-10-03
765331,2014-10-12
765331,2014-10-20
765331,2014-10-26
765331,2014-11-03
765331,2014-11-05
765331,2014-11-10
765331,2014-11-17
765331,2014-11-18
765331,2014-11-26
765331,2014-11-29
765331,2014-11-30
765331,2014-12-04
765331,2014-12-07
765331,2014-12-15
765331,2015-01-01
765331,2015-01-09
765331,2015-02-05
765331,2015-02-09
765331,2015-03-20
765331,2015-03-28
765331,2015-04-02
765331,2015-05-10
765331,2015-06-25
765331,2015-07-19
765331,2015-07-30
765331,2015-08-03
765331,2015-08-09
765331,2015-08-13
765331,2015-08-16
765331,2015-09-03
5164150,2015-02-13
5164150,2015-02-20
5164150,2015-02-25
5164150,2015-03-04
5164150,2015-03-16
5164150,2015-03-21
5164150,2015-03-28
5164150,2015-04-10
5164150,2015-04-14
5164150,2015-04-18
5164150,2015-04-24
5164150,2015-05-02
5164150,2015-05-05
5164150,2015-05-31
5164150,2015-06-05
5164150,2015-06-09
5164150,2015-06-13
5164150,2015-07-07
5164150,2015-07-30
5164150,2015-08-10
5164150,2015-08-16
5164150,2015-08-19
5164150,2015-08-24
5164150,2015-09-05
5164150,2015-09-13
5164150,2015-09-21
5164150,2015-09-27
8293647,2015-09-27
701278,2013-01-03
4999475,2015-07-12
4999475,2015-08-21
4999475,2015-08-29
4999475,2015-08-31
7780348,2015-08-24
1641753,2015-01-03
1641753,2015-03-01
5447857,2015-02-26
4541542,2015-01-02
4541542,2015-02-02
4541542,2015-02-02
